date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,2104,15178000,187360950,12.2,12.5,12.1,12.5,0.45,1700,2005,17.36,0.75,43.8,547.5,1.8399656674168798,8.8,11.3
2005-09-05,2104,15023000,179121100,11.85,12.15,11.65,12.05,0.0,2060,2005,7.26,0.72,43.8,527.79,1.7737269033898722,8.8,11.3
2005-09-06,2104,7130825,86050171,12.1,12.15,12.0,12.05,0.0,1093,2005,7.39,0.72,43.8,527.79,1.7737269033898722,8.8,11.3
2005-09-07,2104,3741137,44842128,12.1,12.1,11.85,11.9,-0.15,716,2005,7.3,0.71,43.8,521.22,1.7516473153808696,8.8,11.3
2005-09-08,2104,3492922,41712463,12.0,12.0,11.85,11.95,0.05,542,2005,7.33,0.72,43.8,523.41,1.759007178050537,8.8,11.3
2005-09-09,2104,5721965,69423275,11.95,12.25,11.95,12.25,0.3,910,2005,7.52,0.74,43.8,536.55,1.803166354068542,8.8,11.3
2005-09-12,2104,4858251,59635683,12.3,12.5,12.1,12.5,0.25,756,2005,7.67,0.75,43.8,547.5,1.8399656674168798,8.8,11.3
2005-09-13,2104,5058461,62475963,12.45,12.5,12.25,12.3,-0.2,725,2005,7.55,0.74,43.8,538.74,1.8105262167382097,8.8,11.3
2005-09-14,2104,4924069,59412633,12.25,12.25,11.95,12.0,-0.3,715,2005,7.36,0.72,43.8,525.5999999999999,1.7663670407202043,8.8,11.3
2005-09-15,2104,3123547,37596556,12.0,12.15,11.95,12.05,0.05,556,2005,7.39,0.72,43.8,527.79,1.7737269033898722,8.8,11.3
2005-09-16,2104,2741612,32708509,12.1,12.1,11.8,12.05,0.0,424,2005,7.39,0.72,43.8,527.79,1.7737269033898722,8.8,11.3
2005-09-19,2104,2239223,26847897,12.0,12.1,11.85,12.1,0.05,341,2005,7.42,0.73,43.8,529.9799999999999,1.7810867660595393,8.8,11.3
2005-09-20,2104,2942966,35642198,12.0,12.2,11.95,12.1,0.0,470,2005,7.42,0.73,43.8,529.9799999999999,1.7810867660595393,8.8,11.3
2005-09-21,2104,1862857,22542463,12.1,12.2,12.0,12.2,0.1,360,2005,7.48,0.73,43.8,534.3599999999999,1.7958064913988743,8.8,11.3
2005-09-22,2104,3393109,41210278,12.15,12.3,12.0,12.0,-0.2,601,2005,7.36,0.72,43.8,525.5999999999999,1.7663670407202043,8.8,11.3
2005-09-23,2104,5479866,66870514,12.0,12.3,12.0,12.2,0.2,952,2005,7.48,0.73,43.8,534.3599999999999,1.7958064913988743,8.8,11.3
2005-09-26,2104,5713891,70686861,12.4,12.45,12.25,12.35,0.15,1107,2005,7.58,0.74,43.8,540.93,1.8178860794078768,8.8,11.3
2005-09-27,2104,11586490,147886651,12.5,13.0,12.5,12.8,0.45,2337,2005,7.85,0.77,43.8,560.64,1.884124843434885,8.8,11.3
2005-09-28,2104,7440783,92387762,12.75,12.75,12.15,12.2,-0.6,1468,2005,7.48,0.73,43.8,534.3599999999999,1.7958064913988743,8.8,11.3
2005-09-29,2104,3844379,46524781,12.1,12.3,11.95,12.15,-0.05,891,2005,7.45,0.74,43.8,532.17,1.7884466287292071,8.8,11.3
